condition,seed_id,n_gen,vendi
gemma_t05,5068376,51,1.7582367658615112
gemma_t05,5068554,51,1.5655204057693481
gemma_t05,5068596,51,3.0410563945770264
gemma_t05,5071138,51,2.5045931339263916
gemma_t05,5073886,51,1.834259033203125
gemma_t05,5092868,51,2.09338116645813
gemma_t05,5112038,51,2.3272721767425537
gemma_t05,5118729,51,2.606900691986084
gemma_t05,5125975,51,2.455472469329834
gemma_t05,5163433,51,3.804955005645752
gemma_t05,5165773,51,2.870692253112793
gemma_t05,5165854,51,2.554077625274658
gemma_t05,5187426,51,1.9148658514022827
gemma_t05,5191821,51,2.4434621334075928
gemma_t05,5204434,51,2.0804786682128906
gemma_t05,5213476,51,1.9907927513122559
gemma_t05,5234044,51,1.8441452980041504
gemma_t05,5241137,51,3.3326799869537354
gemma_t05,5247929,51,2.6777570247650146
gemma_t05,5252401,51,2.6052396297454834
gemma_t05,5252952,51,2.3251898288726807
gemma_t05,5267356,51,1.7707000970840454
gemma_t05,5403702,51,2.566194772720337
gemma_t05,5410083,51,2.367112636566162
gemma_t05,5462493,51,1.80317223072052
gemma_t05,5509911,51,2.7526988983154297
gemma_t05,5519060,51,2.5703041553497314
gemma_t05,5535381,51,1.7321274280548096
gemma_t05,5557854,51,1.7433358430862427
gemma_t05,5591459,51,2.642777442932129
gemma_t05,5617603,51,2.0270278453826904
gemma_t05,5628616,51,3.3541533946990967
gemma_t05,5632184,51,1.9147416353225708
gemma_t05,5636935,51,2.8863766193389893
gemma_t05,5649853,51,2.3639721870422363
gemma_t05,5673925,51,2.093555212020874
gemma_t05,5729159,51,2.6312053203582764
gemma_t05,5737359,51,1.7936744689941406
gemma_t05,5740960,51,1.95049250125885
gemma_t05,5761781,51,2.29742169380188
gemma_t05,5776384,51,1.617097020149231
gemma_t05,5779419,51,2.121267795562744
gemma_t05,5802667,51,2.4549126625061035
gemma_t05,5815755,51,2.8288509845733643
gemma_t05,5816303,51,2.418656349182129
gemma_t05,5818711,51,2.4298765659332275
gemma_t05,5821457,51,2.5691614151000977
gemma_t05,5825949,51,2.9521851539611816
gemma_t05,5859332,51,1.6667214632034302
gemma_t05,5968971,51,3.3132834434509277
gemma_t05,5993783,51,1.8412435054779053
gemma_t05,6008960,51,2.7920432090759277
gemma_t05,6118285,51,1.5975594520568848
gemma_t05,6157828,51,1.905596137046814
gemma_t05,6183556,51,1.9658719301223755
gemma_t05,6197592,51,2.824215888977051
gemma_t05,6206777,51,1.5871838331222534
gemma_t05,6222768,51,3.0317602157592773
gemma_t05,6235360,51,2.712627649307251
gemma_t05,6237722,51,2.3514914512634277
gemma_t05,6246116,51,3.0721840858459473
gemma_t05,6246996,51,2.0871267318725586
gemma_t05,6249194,51,2.6286768913269043
gemma_t05,6263378,51,2.0047216415405273
gemma_t05,6278207,51,2.2266314029693604
gemma_t05,6311642,51,1.9999964237213135
gemma_t05,6359641,51,2.150587320327759
gemma_t05,6360322,51,3.073256492614746
gemma_t05,6364632,51,1.8162423372268677
gemma_t05,6380915,51,1.8110891580581665
gemma_t05,6397026,51,2.0092673301696777
gemma_t05,6428039,51,2.03861403465271
gemma_t05,6430837,51,2.105073928833008
gemma_t05,6441832,51,2.5448107719421387
gemma_t05,6452487,51,1.5291610956192017
gemma_t05,6453515,51,1.8634819984436035
gemma_t05,6468765,51,2.1005747318267822
gemma_t05,6506243,51,2.002005100250244
gemma_t05,6508854,51,2.3156402111053467
gemma_t05,6529193,51,1.9237338304519653
gemma_t05,6532096,51,2.3167636394500732
gemma_t05,6540287,51,2.6362464427948
gemma_t05,6541910,51,2.2722911834716797
gemma_t05,6551751,51,2.3626794815063477
gemma_t05,6561519,51,1.943273663520813
gemma_t05,6618571,51,3.9827802181243896
gemma_t05,6627923,51,2.1817479133605957
gemma_t05,6660863,51,2.502896547317505
gemma_t05,6666052,51,1.7062305212020874
gemma_t05,6683636,51,1.8915389776229858
gemma_t05,6713076,51,3.641674041748047
gemma_t05,6728280,51,1.7716419696807861
gemma_t05,6737909,51,1.978251576423645
gemma_t05,6772589,51,1.75714910030365
gemma_t05,6797800,51,2.115788459777832
gemma_t05,6803340,51,2.526132345199585
gemma_t05,6879481,51,1.6172926425933838
gemma_t05,6881637,51,2.454814910888672
gemma_t05,6922426,51,1.7851548194885254
gemma_t05,6981674,51,2.1882169246673584
gemma_t05,7013414,51,1.719766616821289
gemma_t05,7074119,51,1.6634820699691772
gemma_t05,7100502,51,2.1510472297668457
gemma_t05,7139779,51,1.7076492309570312
gemma_t05,7146903,51,2.0365183353424072
gemma_t05,7172294,51,2.5486581325531006
gemma_t05,7182393,51,2.4551212787628174
gemma_t05,7197241,51,2.4769744873046875
gemma_t05,7197724,51,2.3815977573394775
gemma_t05,7212585,51,2.5739848613739014
gemma_t05,7218315,51,2.4964711666107178
gemma_t05,7294125,51,1.7571848630905151
gemma_t05,7294316,51,2.924870252609253
gemma_t05,7311195,51,2.730844020843506
gemma_t05,7397938,51,2.010807514190674
gemma_t05,7403346,51,2.1300466060638428
gemma_t05,7410732,51,2.0104427337646484
gemma_t05,7413367,51,1.8101661205291748
gemma_t05,7417943,51,2.020876884460449
gemma_t05,7421176,51,2.031571626663208
gemma_t05,7454072,51,2.7223832607269287
gemma_t05,7473831,51,2.071329116821289
gemma_t05,7475429,51,2.287073850631714
gemma_t05,7490434,51,2.3036060333251953
gemma_t05,7497218,51,2.1792755126953125
gemma_t05,7499734,51,2.1002161502838135
gemma_t05,7516595,51,2.0945630073547363
gemma_t05,7557552,51,2.7682127952575684
gemma_t05,7617879,51,3.9849209785461426
gemma_t05,7658338,51,3.0933682918548584
gemma_t05,7663461,51,3.650614023208618
gemma_t05,7665329,51,1.9496588706970215
gemma_t05,7680936,51,2.110720634460449
gemma_t05,7699280,51,1.874182939529419
gemma_t05,7708374,51,2.524075746536255
gemma_t05,7752968,51,1.9818875789642334
gemma_t05,7785983,51,2.2179648876190186
gemma_t05,7819714,51,2.535170793533325
gemma_t05,7890036,51,3.668534278869629
gemma_t05,7988167,51,1.8426730632781982
gemma_t05,8008954,51,2.122375011444092
gemma_t05,8012781,51,1.5065579414367676
gemma_t05,8021351,51,2.4604218006134033
gemma_t05,8031974,51,1.8773674964904785
gemma_t05,8052901,51,1.8214104175567627
gemma_t05,8066499,51,1.5569392442703247
gemma_t05,8198608,51,2.5452375411987305
gemma_t05,8202418,51,2.735588550567627
gemma_t05,8229552,51,2.3584916591644287
gemma_t05,8280711,51,2.0947303771972656
gemma_t05,8387007,51,1.654651165008545
gemma_t05,8395799,51,1.7070633172988892
gemma_t05,8523995,51,2.095444679260254
gemma_t05,8528301,51,2.181058168411255
gemma_t05,8586038,51,1.9711838960647583
gemma_t05,8677917,51,2.338008403778076
gemma_t05,8723181,51,2.4966495037078857
gemma_t05,8723311,51,1.9308171272277832
gemma_t05,8821211,51,2.5783588886260986
gemma_t05,8940645,51,2.603759288787842
gemma_t05,9124334,51,2.529832124710083
gemma_t05,9134916,51,1.9920856952667236
gemma_t05,9135033,51,1.8133883476257324
gemma_t05,9137624,51,3.072421073913574
gemma_t05,9163756,51,2.306619167327881
gemma_t05,9164793,51,2.3779428005218506
gemma_t05,9187880,51,2.060497522354126
gemma_t05,9192723,51,2.674833059310913
gemma_t05,9197196,51,2.114032745361328
gemma_t05,9205021,51,2.3464157581329346
gemma_t05,9251622,51,2.328641414642334
gemma_t05,9268430,51,3.0009407997131348
gemma_t05,9285053,51,3.058422327041626
gemma_t05,9340391,51,3.2589190006256104
gemma_t05,9345583,51,3.017524480819702
gemma_t05,9385494,51,2.2527999877929688
gemma_t05,9387600,51,2.1169869899749756
gemma_t05,9397697,51,2.5387861728668213
gemma_t05,9471817,51,3.4228429794311523
gemma_t05,9471964,51,2.677490472793579
gemma_t05,9483510,51,2.121075391769409
gemma_t05,9524495,51,3.101393461227417
gemma_t05,9591035,51,2.595574140548706
gemma_t05,9615470,51,3.0462453365325928
gemma_t05,9626793,51,1.914949893951416
gemma_t05,9662636,51,3.278475046157837
gemma_t05,9700115,51,1.66875422000885
gemma_t05,9711750,51,2.391652822494507
gemma_t05,9737200,51,2.365896224975586
gemma_t05,9751546,51,1.959635615348816
gemma_t05,9752897,51,2.316298246383667
gemma_t05,9767487,51,2.203714609146118
gemma_t05,9768369,51,2.2176003456115723
gemma_t05,9778036,51,2.9037184715270996
gemma_t05,9818013,51,2.946249008178711
gemma_t05,9884935,51,2.716733932495117
gemma_t05,9917468,51,2.2472994327545166
gemma_t05,9963298,51,2.286719560623169
gemma_t05,10076790,51,2.746509075164795
gemma_t05,10103200,51,2.1480820178985596
gemma_t05,10135300,51,2.2124805450439453
gemma_t05,10186140,51,2.492412567138672
gemma_t05,10202504,51,2.146761894226074
gemma_t05,10281325,51,2.731462001800537
gemma_t05,10348155,51,2.3971216678619385
gemma_t05,10361075,51,2.3060379028320312
gemma_t05,10366378,51,2.0940728187561035
gemma_t05,10367294,51,2.1634409427642822
gemma_t05,10401980,51,2.053384304046631
gemma_t05,10436313,51,1.9735504388809204
gemma_t05,10480989,51,2.831470251083374
gemma_t05,10494183,51,2.1858856678009033
gemma_t05,10509498,51,1.9256348609924316
gemma_t05,10523208,51,2.454549789428711
gemma_t05,10573012,51,2.045187473297119
gemma_t05,10606201,51,2.466822385787964
gemma_t05,10643243,51,1.948994517326355
gemma_t05,10649571,51,2.7013301849365234
gemma_t05,10691183,51,2.9598336219787598
gemma_t05,10728540,51,2.638580322265625
gemma_t05,10898149,51,3.931879997253418
gemma_t05,10913456,51,2.3103928565979004
gemma_t05,11004224,51,1.9627999067306519
gemma_t05,11022639,51,3.0258641242980957
gemma_t05,11054023,51,2.520850658416748
gemma_t05,11074539,51,2.633671760559082
gemma_t05,11091552,51,2.8405892848968506
gemma_t05,11128248,51,2.1321256160736084
gemma_t05,11142668,51,2.2777531147003174
gemma_t05,11152489,51,1.693873405456543
gemma_t05,11157751,51,3.0336265563964844
gemma_t05,11202365,51,2.4516983032226562
gemma_t05,11262376,51,2.025688886642456
gemma_t05,11270374,51,1.9393696784973145
gemma_t05,11365698,51,1.9169584512710571
gemma_t05,11387463,51,1.846344232559204
gemma_t05,11391667,51,3.1122806072235107
gemma_t05,11505828,51,1.8254457712173462
gemma_t05,11595344,51,1.8318716287612915
gemma_t05,11597846,51,1.9767284393310547
gemma_t05,11626649,51,2.1191306114196777
gemma_t05,11644259,51,2.610893726348877
gemma_t05,11650107,51,1.719259262084961
gemma_t05,11751039,51,1.9158034324645996
gemma_t05,11754890,51,3.8513002395629883
gemma_t05,11771220,51,2.095912456512451
gemma_t05,11777996,51,2.0856568813323975
gemma_t05,11805625,51,2.4621853828430176
gemma_t05,11866664,51,3.2929723262786865
gemma_t05,11872486,51,1.8334251642227173
gemma_t05,11879061,51,1.9022871255874634
gemma_t05,12075649,51,2.166865825653076
gemma_t05,12122749,51,1.9127986431121826
gemma_t05,12187767,51,2.425978422164917
gemma_t05,12203896,51,2.011644124984741
gemma_t05,12220417,51,2.5179028511047363
gemma_t05,12230893,51,2.644498109817505
gemma_t05,12241221,51,3.3131253719329834
gemma_t05,12245213,51,2.9794602394104004
gemma_t05,12266201,51,2.467559576034546
gemma_t05,12294387,51,1.6551421880722046
gemma_t05,12304778,51,1.8594048023223877
gemma_t05,12320170,51,1.8888847827911377
gemma_t05,12332957,51,2.038376808166504
gemma_t05,12345746,51,2.3505072593688965
gemma_t05,12355828,51,2.4693524837493896
gemma_t05,12440940,51,2.192760467529297
gemma_t05,12451537,51,2.0432281494140625
gemma_t05,12585424,51,2.222853183746338
gemma_t05,12586316,51,1.4794716835021973
gemma_t05,12588798,51,1.580970048904419
gemma_t05,12603385,51,2.800914764404297
gemma_t05,12607082,51,2.194610834121704
gemma_t05,12615602,51,1.6645385026931763
gemma_t05,12688069,51,1.4778530597686768
gemma_t05,12744871,51,4.152332782745361
gemma_t05,12807398,51,2.437453269958496
gemma_t05,12847491,51,2.213928699493408
gemma_t05,12851711,51,1.8211190700531006
gemma_t05,12926055,51,1.8369405269622803
gemma_t05,12938495,51,2.131990671157837
gemma_t05,12964363,51,1.8244086503982544
gemma_t05,12998432,51,2.9841880798339844
gemma_t05,13030311,51,2.187964916229248
gemma_t05,13100783,51,2.1123433113098145
gemma_t05,13214003,51,2.9264533519744873
gemma_t05,13239813,51,2.4376773834228516
gemma_t05,13335042,51,2.9328973293304443
gemma_t05,13350236,51,2.4073486328125
gemma_t05,13495961,51,1.9722728729248047
gemma_t05,13529592,51,2.849947214126587
gemma_t05,13603998,51,2.719449043273926
gemma_t05,13675482,51,1.768860101699829
gemma_t05,13690180,51,2.5140061378479004
gemma_t05,13692090,51,2.515838146209717
gemma_t05,13694466,51,2.7772786617279053
gemma_t05,13696741,51,4.299332141876221
gemma_t05,13701579,51,2.8177590370178223
gemma_t05,13745156,51,3.0725150108337402
gemma_t05,13746570,51,2.321798086166382
gemma_t05,13746581,51,2.0006377696990967
gemma_t05,13746789,51,3.3003838062286377
gemma_t05,13747425,51,2.8462228775024414
gemma_t05,13747961,51,2.1256895065307617
gemma_t05,13748720,51,1.9419561624526978
gemma_t05,13751352,51,2.189818859100342
gemma_t05,13752894,51,1.9885859489440918
gemma_t05,13753905,51,1.8445379734039307
gemma_t05,13756572,51,1.9920674562454224
gemma_t05,13858533,51,2.535644054412842
gemma_t05,13916015,51,1.7731280326843262
gemma_t05,13937253,51,2.214716911315918
gemma_t05,13959787,51,2.4495224952697754
gemma_t05,13972671,51,1.722912073135376
gemma_t05,14068705,51,2.637927293777466
gemma_t05,14091946,51,2.369917154312134
gemma_t05,14099741,51,2.551805257797241
gemma_t05,14141143,51,2.401111364364624
gemma_t05,14155276,51,2.274484634399414
gemma_t05,14169402,51,1.9323686361312866
gemma_t05,14170854,51,2.455958604812622
gemma_t05,14176162,51,2.546226739883423
gemma_t05,14186198,51,2.468498706817627
gemma_t05,14259080,51,2.133246660232544
gemma_t05,14291750,51,3.3285539150238037
gemma_t05,14301751,51,2.3472683429718018
gemma_t05,14328180,51,2.1218910217285156
gemma_t05,14341841,51,2.491734266281128
gemma_t05,14358598,51,2.013777256011963
gemma_t05,14404227,51,3.839829921722412
gemma_t05,14407737,51,1.8929457664489746
gemma_t05,14421595,51,2.365760087966919
gemma_t05,14429450,51,1.9341943264007568
gemma_t05,14434979,51,3.418393850326538
gemma_t05,14441283,51,2.3658294677734375
gemma_t05,14454803,51,3.1246728897094727
gemma_t05,14472576,51,2.638305187225342
gemma_t05,14500933,51,1.8033170700073242
gemma_t05,14502960,51,1.9732412099838257
gemma_t05,14554263,51,2.0196757316589355
gemma_t05,14579508,51,2.532179594039917
gemma_t05,14584778,51,1.7861064672470093
gemma_t05,14680675,51,2.5821385383605957
gemma_t05,14743706,51,1.9668524265289307
gemma_t05,14745914,51,2.5289602279663086
gemma_t05,14760908,51,1.9106212854385376
gemma_t05,14776729,51,2.2722649574279785
gemma_t05,14800090,51,2.4502310752868652
gemma_t05,14807742,51,2.9605965614318848
gemma_t05,14818452,51,1.9211225509643555
gemma_t05,14819490,51,2.3284759521484375
gemma_t05,14874026,51,1.9560179710388184
gemma_t05,14878319,51,1.6626346111297607
gemma_t05,14878646,51,1.962478518486023
gemma_t05,14879921,51,2.7743940353393555
gemma_t05,15026764,51,2.4766135215759277
gemma_t05,15040286,51,2.061068296432495
gemma_t05,15065468,51,2.4155871868133545
gemma_t05,15139323,51,2.5342884063720703
gemma_t05,15197674,51,2.753089427947998
gemma_t05,15201331,51,2.1708343029022217
gemma_t05,15202196,51,1.964214563369751
gemma_t05,15213991,51,1.6025264263153076
gemma_t05,15220741,51,2.03499436378479
gemma_t05,15279538,51,2.1362929344177246
gemma_t05,15281193,51,2.4645116329193115
gemma_t05,15281983,51,4.081832408905029
gemma_t05,15324422,51,2.603647232055664
gemma_t05,15344879,51,1.6966757774353027
gemma_t05,15376317,51,2.2624738216400146
gemma_t05,15382836,51,2.7376019954681396
gemma_t05,15407650,51,1.9628119468688965
gemma_t05,15412473,51,2.9162826538085938
gemma_t05,15484870,51,1.7870359420776367
gemma_t05,15489071,51,2.2911288738250732
gemma_t05,15548746,51,1.9282046556472778
gemma_t05,15600287,51,1.9394787549972534
gemma_t05,15603670,51,2.7892913818359375
gemma_t05,15607400,51,2.903151512145996
gemma_t05,15620570,51,2.5538456439971924
gemma_t05,15687295,51,1.8319292068481445
gemma_t05,15720214,51,1.8174877166748047
gemma_t05,15728911,51,3.5666632652282715
gemma_t05,15757897,51,2.9028966426849365
gemma_t05,15768663,51,1.8653565645217896
gemma_t05,15817938,51,2.0082459449768066
gemma_t05,15828278,51,2.2871768474578857
gemma_t05,15829781,51,3.0668225288391113
gemma_t05,15842085,51,1.5584179162979126
gemma_t05,15870937,51,2.333894729614258
gemma_t05,15939234,51,2.357435941696167
gemma_t05,15961108,51,1.8115599155426025
gemma_t05,15976919,51,1.5877470970153809
gemma_t05,15980568,51,2.3827691078186035
gemma_t05,15986631,51,2.518157958984375
gemma_t05,16039645,51,2.187908887863159
gemma_t05,16124522,51,2.474522113800049
gemma_t05,16126936,51,2.1978981494903564
gemma_t05,16141969,51,2.0327556133270264
gemma_t05,16227864,51,1.969072937965393
gemma_t05,16251657,51,2.1752474308013916
gemma_t05,16290774,51,2.888606548309326
gemma_t05,16386838,51,2.4952728748321533
gemma_t05,16391334,51,2.6832244396209717
gemma_t05,16399303,51,1.666134238243103
gemma_t05,16404002,51,2.8182168006896973
gemma_t05,16504570,51,1.8664114475250244
gemma_t05,16509032,51,2.1581649780273438
gemma_t05,16537814,51,2.959449529647827
gemma_t05,16571013,51,1.9997714757919312
gemma_t05,16631020,51,2.2709906101226807
gemma_t05,16661147,51,2.2329206466674805
gemma_t05,16766006,51,1.7522549629211426
gemma_t05,16766506,51,2.7669122219085693
gemma_t05,16787742,51,2.1705591678619385
gemma_t05,16788431,51,1.911582589149475
gemma_t05,16839291,51,1.6759841442108154
gemma_t05,16839927,51,2.4714722633361816
gemma_t05,16863934,51,2.692434549331665
gemma_t05,16872779,51,1.4463131427764893
gemma_t05,16915526,51,2.146761417388916
gemma_t05,16998656,51,2.5953352451324463
gemma_t05,17039365,51,1.5563814640045166
gemma_t05,17175925,51,2.1259915828704834
gemma_t05,17202384,51,2.0593395233154297
gemma_t05,17360001,51,2.1488354206085205
gemma_t05,17364624,51,2.0493462085723877
gemma_t05,17370242,51,3.5925846099853516
gemma_t05,17375754,51,1.7922179698944092
gemma_t05,17458010,51,3.099602222442627
gemma_t05,17464854,51,3.2173640727996826
gemma_t05,17476563,51,2.321599245071411
gemma_t05,17507793,51,2.338040828704834
gemma_t05,17515275,51,1.9842149019241333
gemma_t05,17553490,51,2.3847079277038574
gemma_t05,17578970,51,2.2676920890808105
gemma_t05,17584674,51,1.7958669662475586
gemma_t05,17589422,51,2.6197996139526367
gemma_t05,17606580,51,2.6099209785461426
gemma_t05,17625727,51,1.8242515325546265
gemma_t05,17667087,51,1.9736214876174927
gemma_t05,17716605,51,2.0760960578918457
gemma_t05,17784265,51,3.0480105876922607
gemma_t05,17865105,51,2.291145086288452
gemma_t05,17884437,51,1.9935998916625977
gemma_t05,17889549,51,2.0044758319854736
gemma_t05,17909922,51,1.6385685205459595
gemma_t05,17961054,51,2.64791202545166
gemma_t05,18083801,51,3.1718761920928955
gemma_t05,18214317,51,2.011157274246216
gemma_t05,18296459,51,2.025151014328003
gemma_t05,18312025,51,1.933079481124878
gemma_t05,18431463,51,2.1830639839172363
gemma_t05,18449288,51,4.220400333404541
gemma_t05,18468577,51,2.5373728275299072
gemma_t05,18483718,51,1.7510781288146973
gemma_t05,18505561,51,1.9728091955184937
gemma_t05,18613906,51,1.5343940258026123
gemma_t05,18634877,51,2.1976051330566406
gemma_t05,18733074,51,2.4298884868621826
gemma_t05,18750779,51,2.0250959396362305
gemma_t05,18907802,51,2.291929006576538
gemma_t05,19170988,51,2.5101165771484375
gemma_t05,19172224,51,2.465559482574463
gemma_t05,19175261,51,2.428281545639038
gemma_t05,19186315,51,1.816865086555481
gemma_t05,19187663,51,2.492377519607544
gemma_t05,19204066,51,3.0270421504974365
gemma_t05,19206893,51,1.531493902206421
gemma_t05,19263469,51,2.1171107292175293
gemma_t05,19263554,51,2.2822561264038086
gemma_t05,19435386,51,2.26558518409729
gemma_t05,19485843,51,1.459452509880066
gemma_t05,19624082,51,3.941352367401123
gemma_t05,20335790,51,2.9110121726989746
gemma_t05,20503654,51,2.6423330307006836
gemma_t05,21015570,51,2.5506114959716797
gemma_t05,21275504,51,2.7344651222229004
gemma_t05,21382535,51,2.55268931388855
gemma_t05,21428581,51,2.5164897441864014
gemma_t05,21616326,51,2.8298022747039795
gemma_t05,21646317,51,2.4783546924591064
gemma_t05,21665298,51,2.4107887744903564
gemma_t05,21668994,51,2.311034917831421
gemma_t05,21669304,51,3.90531325340271
gemma_t05,21670658,51,2.5974748134613037
gemma_t05,21689288,51,1.976169228553772
gemma_t05,21697629,51,1.8849952220916748
gemma_t05,21697648,51,2.735025644302368
gemma_t05,21700944,51,2.2909421920776367
gemma_t05,21702856,51,2.3145978450775146
gemma_t05,21709048,51,1.7817680835723877
gemma_t05,21715690,51,2.0309293270111084
gemma_t05,21716001,51,1.8747378587722778
gemma_t05,21721135,51,2.116994619369507
gemma_t05,21723747,51,2.4047398567199707
gemma_t05,21725995,51,2.8855690956115723
gemma_t05,21726583,51,1.9644323587417603
gemma_t05,21726677,51,2.1193478107452393
gemma_t05,21730065,51,2.598917245864868
gemma_t05,21730715,51,2.9193787574768066
gemma_t05,21731209,51,1.8306174278259277
gemma_t05,21732778,51,2.1437253952026367
gemma_t05,21735129,51,2.304741859436035
gemma_t05,21740766,51,2.673798084259033
gemma_t05,22272492,51,2.7078440189361572
gemma_t05,22716243,51,2.3041739463806152
gemma_t05,23204325,51,2.6904520988464355
gemma_t05,23678406,51,2.1452088356018066
gemma_t05,24202507,51,2.9945616722106934
gemma_t05,24901977,51,2.445948600769043
gemma_t05,25111673,51,2.017550230026245
gemma_t05,25113027,51,2.736084461212158
gemma_t05,26538892,51,2.8423657417297363
gemma_t05,26698484,51,2.126777410507202
gemma_t05,26873455,51,2.0832767486572266
gemma_t05,26988506,51,2.406008005142212
gemma_t05,27249900,51,2.593250036239624
gemma_t05,27274148,51,2.915649175643921
gemma_t05,27843613,51,2.123276710510254
gemma_t05,28044836,51,2.049048662185669
gemma_t05,28193461,51,2.591329336166382
gemma_t05,28232901,51,2.831908941268921
gemma_t05,28323588,51,1.9012207984924316
gemma_t05,28616370,51,1.6022788286209106
gemma_t05,29149810,51,2.3465054035186768
gemma_t05,29161506,51,2.3249292373657227
gemma_t05,29162291,51,2.379539728164673
gemma_t05,29162884,51,3.0024003982543945
gemma_t05,29191669,51,4.037532329559326
gemma_t05,29259081,51,2.3583693504333496
gemma_t05,29298828,51,2.2537896633148193
gemma_t05,29407280,51,2.6689271926879883
gemma_t05,29413033,51,1.6858400106430054
gemma_t05,29907166,51,2.0356831550598145
gemma_t05,30042437,51,2.433713912963867
gemma_t05,30129590,51,2.583261251449585
gemma_t05,30164212,51,2.629340171813965
gemma_t05,31150453,51,2.8114612102508545
gemma_t05,31713824,51,2.0371243953704834
gemma_t05,32821791,51,1.9201611280441284
gemma_t05,32923127,51,2.352443218231201
gemma_t05,33626727,51,1.6432379484176636
gemma_t05,33777646,51,1.694696307182312
gemma_t05,33864324,51,2.7457351684570312
gemma_t05,34190303,51,2.8264527320861816
gemma_t05,35386653,51,2.3953487873077393
gemma_t05,36364048,51,1.796994924545288
gemma_t05,37405481,51,2.3715438842773438
gemma_t05,38132419,51,1.926875114440918
gemma_t05,38234032,51,2.53499698638916
gemma_t05,38934160,51,2.3927807807922363
gemma_t05,39871772,51,2.428483724594116
gemma_t05,40166767,51,1.9631292819976807
gemma_t05,40501690,51,2.1013295650482178
gemma_t05,41332060,51,2.5706605911254883
gemma_t05,43059601,51,2.773449420928955
gemma_t05,43282987,51,1.8757177591323853
gemma_t05,43289219,51,2.3377928733825684
gemma_t05,43959086,51,1.7801989316940308
gemma_t05,44009215,51,2.0899229049682617
gemma_t05,44062236,51,2.580195665359497
gemma_t05,44063972,51,1.8576658964157104
gemma_t05,44069187,51,1.649291753768921
gemma_t05,44077201,51,2.2344486713409424
gemma_t05,44080449,51,2.545377492904663
gemma_t05,44087711,51,2.4559428691864014
gemma_t05,44090948,51,2.250447988510132
gemma_t05,44105851,51,3.160470962524414
gemma_t05,44115640,51,3.0924885272979736
gemma_t05,44129061,51,2.382081985473633
gemma_t05,44130060,51,2.3891265392303467
gemma_t05,44131019,51,2.2207038402557373
gemma_t05,44134207,51,1.7432996034622192
gemma_t05,44144625,51,1.97725248336792
gemma_t05,44145304,51,3.1990370750427246
gemma_t05,44145664,51,2.1038057804107666
gemma_t05,44145776,51,1.6513878107070923
gemma_t05,44145836,51,1.6833794116973877
gemma_t05,44151916,51,2.200338840484619
gemma_t05,44152851,51,2.2681784629821777
gemma_t05,44161048,51,2.0647408962249756
gemma_t05,44163645,51,2.0924344062805176
gemma_t05,44164810,51,2.0744245052337646
gemma_t05,44167998,51,3.2246439456939697
gemma_t05,44169697,51,2.7727181911468506
gemma_t05,44170949,51,1.7280654907226562
gemma_t05,44174597,51,2.8552026748657227
gemma_t05,44178763,51,2.8330130577087402
gemma_t05,44220219,51,2.3815033435821533
gemma_t05,44243501,51,1.996706485748291
gemma_t05,46889991,51,3.0953195095062256
gemma_t05,46927617,51,2.7373242378234863
gemma_t05,46932607,51,2.5279645919799805
gemma_t05,46937952,51,1.5900044441223145
gemma_t05,46939026,51,1.9811762571334839
gemma_t05,46953263,51,2.1003823280334473
gemma_t05,46959165,51,1.9603550434112549
gemma_t05,47016219,51,2.163193464279175
gemma_t05,47018172,51,2.5533976554870605
gemma_t05,47020074,51,2.3760597705841064
gemma_t05,48352299,51,2.6387953758239746
gemma_t05,48353672,51,2.302421808242798
gemma_t05,48353884,51,2.232396125793457
gemma_t05,48357955,51,1.5847704410552979
gemma_t05,49191384,51,1.7216885089874268
gemma_t05,49208337,51,1.747768521308899
gemma_t05,49212016,51,2.584662675857544
gemma_t05,49212861,51,2.163604974746704
gemma_t05,49215746,51,2.2482597827911377
gemma_t05,49411029,51,2.7386608123779297
gemma_t05,49413369,51,1.7792744636535645
gemma_t05,49417344,51,2.049072265625
gemma_t05,49420146,51,2.272568702697754
gemma_t05,49430466,51,2.4025723934173584
gemma_t05,49430686,51,2.6465272903442383
gemma_t05,49578052,51,1.511791467666626
gemma_t05,49587276,51,2.5518336296081543
gemma_t05,49656421,51,1.5036429166793823
gemma_t05,49656757,51,2.0604443550109863
gemma_t05,49664123,51,1.7413740158081055
gemma_t05,49742509,51,3.0220158100128174
gemma_t05,49742988,51,2.2070088386535645
gemma_t05,49865411,51,2.578455924987793
gemma_t05,51862727,51,2.3550899028778076
gemma_t05,51867514,51,1.7266614437103271
gemma_t05,51867574,51,2.2736496925354004
gemma_t05,51869205,51,1.8400273323059082
gemma_t05,51870078,51,2.6077799797058105
gemma_t05,51870827,51,1.9400231838226318
gemma_t05,51871042,51,2.1850335597991943
gemma_t05,51871198,51,1.989604115486145
gemma_t05,51873719,51,1.9098858833312988
gemma_t05,51873882,51,2.0439841747283936
gemma_t05,51875405,51,2.6838109493255615
gemma_t05,51875413,51,2.6333370208740234
gemma_t05,51875856,51,2.8927788734436035
gemma_t05,51877568,51,2.390911340713501
gemma_t05,51878172,51,2.2173547744750977
gemma_t05,51878335,51,1.968873143196106
gemma_t05,51878395,51,1.6491295099258423
gemma_t05,51878811,51,2.9025678634643555
gemma_t05,51879191,51,1.8972018957138062
gemma_t05,51880064,51,2.00466251373291
gemma_t05,51880268,51,2.8281972408294678
gemma_t05,51880850,51,2.1652143001556396
